0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
-626.4214268824619,-4103.703131207378,-3012.6516506571215,-20116.589885593,-3212.0677047663316,-2410.763304882845,2034.8432594945903,2005.5117550678833,1392.2139982373596,1522.1930562351088,2042.05562992864,-1346.994503009252,744.989868762909,-2660.8122973231957,1512.4391510718674,-420.72802958370147,459.10703672340605,-611.9965473038106,6248.927288405691,689.6454342322286,1789.2560815658335,-1421.2527852978155,8648.48465590715,3053.9329266457416,-357.52532376076283,1195.8752528135524,14211.483138958913,4731.93009367084,-5699.238140447161,-56574.26824900267,49068.503011895955,-65012.30150195334,-47278.039637470036,30241.505832609993,10472.57933758283,-7845.912099948865,-4464.869675253991,2498.8126229390678,2224.4111595096483,-7573.46070999154,7786.676887512159,19.92061929401907,3574.8623953347824,-1958.7567213454815,-1225.1311917971473,-226.1730880061114,-4814.13620900839,777.4895570857375,-2536.8621273277927,5796.914959945661,-5458.534036601873,36.255863675997524,1641.0061397391862,1663.1572716909357,-257.09968150229537,-2641.2251956378527,-1020.6386749300602,177.69740273953204,-859.5118205275766,-1570.6049730556406,-3777.2388016565747,2040.1947954333991,629.8546399405294,-513.0199042061139,-1889.76878924801,-2026.8922656612,-2171.7243078976276,-1900.8889675660034,-1398.5181574524897,-930.1124771057852
17362.866122666615,-4442.659960178038,-4514.295191865436,-20030.326139149183,-2934.6013322117497,-2039.7024463777375,1902.501425090729,60.10677450716968,-284.01347797018923,-769.6015943134458,1444.0360149324272,-779.3028711720888,969.4485521512973,-207.06385180330457,1601.8777363105473,-2565.3334439335254,463.56416116375954,-1342.4694415520507,5048.491012472465,-161.8176169718248,2221.9718353200315,1580.9338803622695,2277.3884254120494,-714.9556427837834,282.3204380724778,-656.9149253644533,450.87823653907446,395.8248798757328,-77.92082799935689,770.6576303123742,-5263.238387565198,-653.8234787883592,2886.897759531254,-1491.5654103455965,-4034.739230408598,-144.0942463234942,80.0538832953641,118.33834506520937,475.03886674205467,-125.98839595635823,-3482.007152890344,-845.5021900489746,-3601.2355877716523,1564.0831446335824,216.17980506798466,-1634.580903851804,-3586.724688590058,-1583.2232051873104,-123.87563598515445,-855.9913066919283,2557.0080006836497,-9386.346629931311,-1144.7137514524406,6757.112190095124,-8728.219446481278,211.67949863966376,2406.78276122791,-6873.757261247466,-5527.351474813424,-3060.287926157688,-4521.547589331892,-3424.3957019580303,14972.227633728266,-5778.288483799919,1839.3046216573769,91500.89423545732,-45366.2172937645,5416.265341225368,-4990.915463782644,4051.6093657764295
16564.29190099547,1265.912473613024,-6231.973789808693,477.8429190118592,-282.18787463157344,-375.97262734311556,610.0025257393247,-308.2106277516446,-470.08001783075497,-657.4859764844499,382.66774185360987,-933.795240907536,393.1501094040815,322.29083196787246,609.2833508387688,-535.7266740788608,267.7701438693284,-121.73451793095558,-3471.758688534292,-1358.5102459811167,-2310.1010924028933,-935.3224841755595,-4048.775572526716,-820.6622456696899,-2851.8714726760077,-1554.1099685868685,-2029.0443270050537,-2806.704558121273,-1484.3750321312812,-1290.4030851017246,-1911.116517170031,-334.45663706500807,-1440.6754474463542,-1665.2031682366273,-850.7726739965,-2279.047188109397,-1286.6050013334204,-1239.6610748292755,-404.18416460584245,1388.1411870249185,-5536.251549438893,-1964.2225442544675,-3669.9287715953847,-1614.531137513997,-914.484737103959,-3619.451598401721,-7459.442728514688,-1364.6590374120385,537.0504490907348,-1427.9740626967277,-1117.4558423957483,-5599.143451284744,-1722.8617705787294,-3149.460994496629,-7738.48049686624,-5489.706155268073,-4194.293984534531,-8042.9091298741805,3131.8699689771624,595.0751490429553,-12761.428203178937,-10814.013727179352,-8568.565103776473,-22392.838827386327,-5195.206874940723,10607.641753488877,21467.634624997896,-27349.756024637365,90156.58974845549,-19592.35656598099
9810.910435529257,-6682.287529233294,-3115.653568339482,-28070.520666773795,-5164.136856167604,-2858.4241263558156,2695.169100042523,541.5514210509652,-107.15596494799776,-618.8099827145637,2038.0949684864313,-1206.6023512009085,923.7807871329646,-1829.8736391413026,982.2150426012695,-2006.4786205940043,1283.0001982099961,-1499.5386371016032,9658.735453571748,948.2879958396363,3248.1127551765876,2735.1593494486633,5058.801974694315,-1871.9437196008453,1801.1788860123731,-2101.1281101626423,4059.2760056520606,-1207.2609433129276,3055.941003420021,-2858.3503584614427,-11633.184562329809,-6217.75044789324,4140.596257973026,-1814.3496266150414,-4933.465192094477,5163.860381351042,792.1258559525961,-4641.173169894822,5838.525542100664,-6148.16112249682,3390.477753709154,1195.6024740757948,-3675.357044299669,11120.012553401359,3213.9216879607875,6777.684704948339,-9809.200084363549,11907.900958000871,-20239.288180546497,-8506.285551138704,96445.23912924857,30107.799642754675,7966.121610423067,-10240.756188584122,16922.439138926962,-1629.3606744232625,-8.060173016246837,8417.226663641244,-2109.3720109702426,4425.684566325646,-5237.992894807904,-2475.9035142731327,-3065.669538017678,819.6991314743378,-6297.287148880313,-3720.3781451400323,2484.5527927097687,-3172.8245491148837,246.87494614840972,1573.2325602777637
17615.622705324018,803.3079723241583,-6153.85166418606,513.9496482910755,-642.3464224016342,-20.816711602090344,247.68062245845573,-240.6897923829268,-1273.9747095329465,-434.66918117483306,585.3657436896026,-306.12051201068556,1077.3507615830815,1397.8285607223047,336.4899731060614,-1155.2066640312692,47.9585482129249,-303.50801406185786,-3856.2177619278045,-1721.5577257022924,-561.0479394611835,-2034.2006393937781,-3940.5708556622435,-98.5637717753882,-3485.2166576542536,-1665.0127454227684,-2492.0707214121826,-2557.135691662749,-3223.0741305324573,-527.9751159948767,-22.657232541383244,-456.70259738715555,560.4473398653673,-2246.166801582672,-2812.8472910387663,-1393.0556865810122,253.923605073029,2414.16617352562,-2131.7643116223608,2228.2500115563075,-2942.6167987113868,-5414.2872030931185,802.2391036361627,449.82872239334034,-1574.973305605932,-2348.9822109340835,-2909.298878905868,-1465.9157768693244,143.5206531786151,-4651.457056861849,-1282.7588358318208,-7145.592893065557,776.5375024232221,3352.8615659154334,-4467.51959357509,1895.2561767157526,5656.629751380766,-5765.612070245186,2370.1354638782755,4039.940557928319,-3062.1482836292926,-4763.849927415931,8233.507246872681,5261.089562083881,-7742.371045096454,4956.107918392934,246.64599137816128,-29447.612386589357,-14020.434821938908,4290.539657361747
15676.364494036408,1382.3476495931075,-7069.992187148588,-886.4912664547722,-102.92837692165439,-568.018333561707,110.2350659539015,-1113.5897401663967,-489.1703441426026,-631.461943587017,889.1794359550817,152.45959930387207,-108.71104610501317,-294.4761517948455,904.3463050523383,-206.9086768948075,185.51080795929906,-960.15660283246,-3437.040270113062,-1610.6377553490884,-891.8203617711349,-2221.0065761632463,-3721.2063290996475,17.030632593490417,-2416.3920810033883,-1064.9995797608633,-1226.7504483384569,-1153.5642197868754,425.26228012717723,-1539.325054413743,383.9936941364737,-2036.4985646403782,794.5292729946378,-1064.8183984467016,-1292.9559973577157,-3649.4692052404453,-2359.109521458607,-911.1768163388892,-599.9261553837648,3825.504509728959,-2325.154136066966,-2014.3369412670402,-2951.41979538022,1634.19119374138,-1861.2371814681903,-1306.7974132571321,-1887.7225256145307,-1399.27274405746,-1861.9847986229393,-3886.9880210307756,-3383.991699841135,-1198.300998221044,-2227.2431630151214,437.27179070644024,720.0021967804156,1481.8294421636938,4425.429547045946,-5004.03537741751,-838.9839503405858,10900.072586347631,-18091.240509583193,-18159.384270847942,-8461.36057616192,2177.591356197323,-2086.054574092006,31458.837046953086,78514.77684971468,34507.121757910536,-31064.147578715263,-31624.23531406248
26112.976912223032,-1538.3798490175734,-9547.660087695442,-5981.358745587089,-1467.2838328715861,-171.7181170413004,678.335360814789,-250.52287715785425,-1291.1420846078104,-2003.5980075851908,729.9053179656431,-1285.5308083541734,-971.0110336618737,2489.2420212012144,-1174.451022611053,-1189.362082620736,354.25987226676597,-1710.657191906692,-1312.4172279711183,-2162.916318741662,-941.598446705344,2057.0874144279987,-5727.75820683784,-6183.129206947244,769.101243954182,-1234.38933772408,-2465.873152445386,-3536.7451135967067,4152.984341454559,1688.8764808011333,-11285.610805858374,-1988.7157177195013,1217.8148961431507,-325.93370268333416,-905.4726694072776,-3981.102013109565,-5422.788938856427,-5460.218154214852,3231.389013404547,-3110.1284718342563,-74.40352707519268,429.46442525066107,-4047.3678640368253,-8723.636614147623,-1527.9900168685635,937.1746008434351,-11494.415741462368,-98.7816599128501,-4409.453787833742,3864.0792129142233,-193.33294222319677,-12107.894917462996,-3247.517793742045,-4202.8262890206215,-10696.269357259318,-17950.191671109715,-4779.161071439067,-9243.764689030982,-10015.610267879238,-11719.794776131685,-10818.721622888886,6706.2197254433,-1101.8777909638804,-10547.578080854097,-2978.585408328304,-7553.152831752503,330.9325192039768,-12907.728352508131,-11095.656739776434,-3636.863348009023
20249.66752454534,-5133.171781234205,-7370.5406140104715,-16844.539113624072,-2695.700582033777,-527.7304549308282,2366.8866831817254,111.62514609468643,-1091.250072266144,-1935.659538744154,1961.444232520182,-1062.5015007704799,-1168.6164881719283,1964.6260737447296,-889.2946008091525,-1085.7458088382743,1168.0852391369178,-2081.047910756528,2738.175525454193,-1641.2230573806426,1134.8909298321198,5248.9698935441775,-2416.893398256857,-7852.936173758843,4221.1825051997175,188.08732482256116,-2364.340679234831,-2981.5538117592446,6380.448786973319,2742.337268485648,-19174.012370836022,-2673.1484029640696,3767.070726089419,1052.6447206294586,-2762.9403516954926,-4874.538258504583,-6689.115723259701,-8000.851672319671,6721.43421399477,-8348.26499410298,-2787.0910818796856,3696.9824978454903,-5495.572636640544,-14372.991922429213,692.0631992283451,1536.5573974038282,-15958.634451845735,146.9233966354974,-8911.8345095478,9732.035940587408,-3069.6766872742514,-19309.6593101905,-5547.782775322576,-4985.025396362567,-17679.25861300616,-32803.65640073678,-6835.033602233082,-14144.81959623812,-17751.399541985753,-28689.814060225766,-16545.857505168755,13836.826912415347,98.82537810639539,-19074.155202135258,-3784.6161559603534,-18768.549783932787,-2719.021278507612,-33276.55628000705,-31356.740067575323,-20497.05543157484
34889.53243408552,334.1132605146899,-9756.768978467568,-710.1043529656183,-760.1490805941901,-198.30875079652404,500.47812947867584,357.6440295797254,120.85716131189564,-1104.6058399804476,258.99115426436686,-38.498674167138745,-928.6652104493864,995.8682776692809,-764.5697108325365,-316.90857196238034,547.0599056288758,-584.5226101646593,-820.9875342389535,-1198.7502996700382,506.2287114776779,850.4934640753386,-3115.686822353598,-3761.6412812573944,-1404.764865130235,-160.64054705617235,-3373.3567278323517,-1880.156957199088,1332.1176757979663,907.2337098111927,-4797.062370009014,-1502.5586156804777,1309.8044442338298,-858.6180320245924,-1364.1041689745355,-4132.403398662018,-550.05688780269,-1658.1996482406987,458.9445494957425,-1194.6326410131055,-1116.383144494775,-496.9708335294418,-1641.1015156321612,-4285.844776547725,-887.5017937813485,-1400.5841351031054,-3832.5724133906288,-617.6015940058351,-2605.448306447078,2119.260076070765,-3378.7472967002,-4726.9601166524235,2.309075251556525,-2571.8017023414322,-4752.4087237167505,-5753.607945654591,-360.36230319000634,-2764.8734067446494,-4903.598660743279,-2983.210082468171,-5995.64905902312,-216.90697275132496,-232.53312903562264,-1650.5212208864493,-1903.865896911653,-1898.025386107207,2264.5058857213185,-6406.561872750869,-4461.276464688692,-617.2552415568978
24323.98235844516,3525.318440809309,-8044.9294034082595,7404.801869018781,210.1592462616744,257.1285675619883,-228.6565317661745,-155.1840537473473,-890.384942876656,-551.1760692733764,442.83689011078593,-543.2277404064633,221.10790791083457,963.4948151894183,-92.73397303816776,-721.6575587723772,-259.88677790703906,40.90634352397823,-5425.340106824656,-1742.8910929688132,-2724.451712073108,-2421.4533270296347,-4543.635943145732,-871.876262616995,-3313.1827175984918,-2546.966468401178,-2257.6025745571897,-2511.678980269814,-430.7136636375426,231.39037747207323,-861.3056486948262,-1337.8706634853652,-548.1962126500465,-1847.9000316077602,-907.9255024008742,-2204.7003140510883,-701.1970647764774,-413.8987646048399,-1158.2532486683888,2329.4826310354056,-2176.7150937747397,-3171.1550845546276,-1220.3883814308979,281.92611699448616,-15.282373631576265,-1389.8362655460119,-1405.3736210017303,-482.07723018381535,57.25860621526683,-3276.4739288185747,-886.3437974478747,-2346.41040018729,-5.917858704402514,-1650.9803570476047,-549.6514653158016,139.66289020139033,737.4474672595821,-2374.298837680471,1290.9115478825356,4364.663858054061,-3303.6195534381777,-2768.0787362406327,-1011.6280329206699,1600.3532095874716,-2491.1475033060633,953.6618971200633,3253.681455825324,-2950.279398745454,870.3577847787681,3262.2789982589857
4973.462871222288,-484.57806336295437,-4447.143999959088,-1646.5271750372465,-1692.2138431905896,366.1993946300763,1057.91605387831,802.30731600088,-986.4819707178852,-524.5349603512474,596.4108562500721,-875.9330668142794,696.7901958205549,857.2247159085763,-990.3119460017589,-531.6727049798338,285.38778946172266,-154.9185641732998,-2146.3262613044412,-729.9554064188536,-1635.9081131502567,-933.9751520841228,-1571.8203474571299,515.6427143543295,164.37848326968134,-6978.447212121293,-3427.7020136442297,-2148.8790002528917,-9965.842190379974,-3933.923142675542,3987.10635284076,3989.0879286285203,1963.5218091508598,-3015.3801986629546,-647.8527694190009,382.76368419932714,-6510.752217589548,2354.862964678331,-6195.16897409209,5247.9803283864385,-16950.334040274025,-19720.694784413467,34605.460957424795,-10699.241194578552,78137.69187403856,59256.31121767118,20145.852247682185,12847.108622916703,8204.818563484347,17671.106191428433,-2986.980971394855,6340.06121646514,-7898.032944149936,-11711.127339200253,-1148.728310891005,-3374.656411831231,-2172.7359469791445,3025.545930019778,-9824.519110984911,459.16987800393554,2823.4728541304275,1513.7748011906351,3150.6593170332217,-1645.6524863986956,-2034.0514433532462,2027.8719466728846,2054.145614074793,1805.6328392169269,1853.622624705727,834.2431950456747
-486.8302968718215,-2864.811809331999,-2765.5801644694034,-14261.313682502683,-3382.245033767012,-1240.4442480695782,667.4893288124675,771.7284499933372,-1691.9974646250628,-37.10429199405751,2073.0821653609296,-1833.8969011383049,1611.9524456182912,-1023.0609412623908,1565.5156441159972,-916.4490481261768,382.877735678026,-1252.6639268465428,3620.1749968924905,1534.919140950461,2188.7326969628466,-2917.732886496945,6655.597205665671,269.6853951091681,1943.925490644526,4816.864073980857,-1547.2775364600802,1613.3134360541503,-36923.35212635558,-41173.715809900285,36479.85640142609,68693.45664225017,661.7795340302796,-34751.54335571485,21519.594996119653,-25574.721001535072,-28110.847241483676,-23734.09953313007,17276.700353890472,-19506.735027483886,3867.85786415232,14409.720546542356,-1428.7290207413444,-612.0629080395464,-7597.592816008914,-2830.39568786432,387.24018241782125,1280.7479273035208,-3767.004005455922,2352.284101843737,-353.814457322898,1186.6336476776755,-861.4611323771956,-3929.8203404245974,2664.3692839861237,-406.1312606036725,3342.780978915468,-1205.3527611813608,-1306.1744193527509,-1162.852771570298,2261.7039520390026,1427.7811722049985,3754.929598113945,2592.0074350079162,129.37375829979067,-1168.5411508999784,377.3687113895591,-1045.5065210841196,-507.71138868936913,486.26150013483726
